option_id,question_id,option_text,target_sense_id,is_correct,sort_order,human_review
opt_q_5_bowl_n_1_context_75580e77e7ca_4,q_5_bowl_n_1_context_75580e77e7ca,冰箱,fridge_n_1,F,4,F
opt_q_5_clock_n_1_meaning_3d191d226cfc_1,q_5_clock_n_1_meaning_3d191d226cfc,glass,glass_n_1,F,1,F
opt_q_5_clock_n_1_meaning_3d191d226cfc_2,q_5_clock_n_1_meaning_3d191d226cfc,spoon,spoon_n_1,F,2,F
opt_q_5_clock_n_1_meaning_3d191d226cfc_3,q_5_clock_n_1_meaning_3d191d226cfc,clock,clock_n_1,T,3,F
opt_q_5_clock_n_1_meaning_3d191d226cfc_4,q_5_clock_n_1_meaning_3d191d226cfc,refrigerator,refrigerator_n_1,F,4,F
opt_q_5_clock_n_1_context_ce0b65597692_1,q_5_clock_n_1_context_ce0b65597692,时钟,clock_n_1,T,1,F
opt_q_5_clock_n_1_context_ce0b65597692_2,q_5_clock_n_1_context_ce0b65597692,玻璃杯,glass_n_1,F,2,F
opt_q_5_clock_n_1_context_ce0b65597692_3,q_5_clock_n_1_context_ce0b65597692,冰箱,refrigerator_n_1,F,3,F
opt_q_5_clock_n_1_context_ce0b65597692_4,q_5_clock_n_1_context_ce0b65597692,勺子；汤匙,spoon_n_1,F,4,F
opt_q_5_towel_n_1_meaning_06c17ea2f0c7_1,q_5_towel_n_1_meaning_06c17ea2f0c7,bowl,bowl_n_1,F,1,F
opt_q_5_towel_n_1_meaning_06c17ea2f0c7_2,q_5_towel_n_1_meaning_06c17ea2f0c7,computer,computer_n_1,F,2,F
opt_q_5_towel_n_1_meaning_06c17ea2f0c7_3,q_5_towel_n_1_meaning_06c17ea2f0c7,towel,towel_n_1,T,3,F
opt_q_5_towel_n_1_meaning_06c17ea2f0c7_4,q_5_towel_n_1_meaning_06c17ea2f0c7,box,box_n_1,F,4,F
opt_q_5_towel_n_1_context_c4e965ade73a_1,q_5_towel_n_1_context_c4e965ade73a,盒子；箱子,box_n_1,F,1,F
opt_q_5_towel_n_1_context_c4e965ade73a_2,q_5_towel_n_1_context_c4e965ade73a,碗,bowl_n_1,F,2,F
opt_q_5_towel_n_1_context_c4e965ade73a_3,q_5_towel_n_1_context_c4e965ade73a,毛巾,towel_n_1,T,3,F
opt_q_5_towel_n_1_context_c4e965ade73a_4,q_5_towel_n_1_context_c4e965ade73a,电脑,computer_n_1,F,4,F
opt_q_5_spoon_n_1_meaning_b15d2e922f24_1,q_5_spoon_n_1_meaning_b15d2e922f24,brush,brush_n_1,F,1,F
opt_q_5_spoon_n_1_meaning_b15d2e922f24_2,q_5_spoon_n_1_meaning_b15d2e922f24,soap,soap_n_1,F,2,F
opt_q_5_spoon_n_1_meaning_b15d2e922f24_3,q_5_spoon_n_1_meaning_b15d2e922f24,spoon,spoon_n_1,T,3,F
opt_q_5_spoon_n_1_meaning_b15d2e922f24_4,q_5_spoon_n_1_meaning_b15d2e922f24,phone,phone_n_1,F,4,F
opt_q_5_spoon_n_1_context_4abcd9e86589_1,q_5_spoon_n_1_context_4abcd9e86589,肥皂,soap_n_1,F,1,F
opt_q_5_spoon_n_1_context_4abcd9e86589_2,q_5_spoon_n_1_context_4abcd9e86589,勺子；汤匙,spoon_n_1,T,2,F
opt_q_5_spoon_n_1_context_4abcd9e86589_3,q_5_spoon_n_1_context_4abcd9e86589,刷子,brush_n_1,F,3,F
opt_q_5_spoon_n_1_context_4abcd9e86589_4,q_5_spoon_n_1_context_4abcd9e86589,电话；手机,phone_n_1,F,4,F
opt_q_5_carry_v_1_meaning_e0e63237665d_1,q_5_carry_v_1_meaning_e0e63237665d,wash,wash_v_1,F,1,F
opt_q_5_carry_v_1_meaning_e0e63237665d_2,q_5_carry_v_1_meaning_e0e63237665d,fix,fix_v_1,F,2,F
opt_q_5_carry_v_1_meaning_e0e63237665d_3,q_5_carry_v_1_meaning_e0e63237665d,carry,carry_v_1,T,3,F
opt_q_5_carry_v_1_meaning_e0e63237665d_4,q_5_carry_v_1_meaning_e0e63237665d,move,move_v_1,F,4,F
opt_q_5_carry_v_1_context_7137eb824658_1,q_5_carry_v_1_context_7137eb824658,搬；携带,carry_v_1,T,1,F
opt_q_5_carry_v_1_context_7137eb824658_2,q_5_carry_v_1_context_7137eb824658,移动；搬动,move_v_1,F,2,F
opt_q_5_carry_v_1_context_7137eb824658_3,q_5_carry_v_1_context_7137eb824658,修理；修好,fix_v_1,F,3,F
opt_q_5_carry_v_1_context_7137eb824658_4,q_5_carry_v_1_context_7137eb824658,洗；清洗,wash_v_1,F,4,F
opt_q_5_fork_n_1_meaning_378e1fc54b2d_1,q_5_fork_n_1_meaning_378e1fc54b2d,television,television_n_1,F,1,F
opt_q_5_fork_n_1_meaning_378e1fc54b2d_2,q_5_fork_n_1_meaning_378e1fc54b2d,fridge,fridge_n_1,F,2,F
opt_q_5_fork_n_1_meaning_378e1fc54b2d_3,q_5_fork_n_1_meaning_378e1fc54b2d,thing,thing_n_1,F,3,F
opt_q_5_fork_n_1_meaning_378e1fc54b2d_4,q_5_fork_n_1_meaning_378e1fc54b2d,fork,fork_n_1,T,4,F
opt_q_5_fork_n_1_context_186f09f7fcd7_1,q_5_fork_n_1_context_186f09f7fcd7,电视机,television_n_1,F,1,F
opt_q_5_fork_n_1_context_186f09f7fcd7_2,q_5_fork_n_1_context_186f09f7fcd7,冰箱,fridge_n_1,F,2,F
opt_q_5_fork_n_1_context_186f09f7fcd7_3,q_5_fork_n_1_context_186f09f7fcd7,叉子,fork_n_1,T,3,F
opt_q_5_fork_n_1_context_186f09f7fcd7_4,q_5_fork_n_1_context_186f09f7fcd7,东西；事物,thing_n_1,F,4,F
opt_q_5_pot_n_1_meaning_e42c92cc2537_1,q_5_pot_n_1_meaning_e42c92cc2537,clock,clock_n_1,F,1,F
opt_q_5_pot_n_1_meaning_e42c92cc2537_2,q_5_pot_n_1_meaning_e42c92cc2537,pot,pot_n_1,T,2,F
opt_q_5_pot_n_1_meaning_e42c92cc2537_3,q_5_pot_n_1_meaning_e42c92cc2537,computer,computer_n_1,F,3,F
opt_q_5_pot_n_1_meaning_e42c92cc2537_4,q_5_pot_n_1_meaning_e42c92cc2537,fork,fork_n_1,F,4,F
opt_q_5_pot_n_1_context_64fa583c19c9_1,q_5_pot_n_1_context_64fa583c19c9,电脑,computer_n_1,F,1,F
opt_q_5_pot_n_1_context_64fa583c19c9_2,q_5_pot_n_1_context_64fa583c19c9,锅,pot_n_1,T,2,F
opt_q_5_pot_n_1_context_64fa583c19c9_3,q_5_pot_n_1_context_64fa583c19c9,叉子,fork_n_1,F,3,F
opt_q_5_pot_n_1_context_64fa583c19c9_4,q_5_pot_n_1_context_64fa583c19c9,时钟,clock_n_1,F,4,F
opt_q_5_put_v_1_meaning_a8a732b1ae7a_1,q_5_put_v_1_meaning_a8a732b1ae7a,open,open_v_1,F,1,F
opt_q_5_put_v_1_meaning_a8a732b1ae7a_2,q_5_put_v_1_meaning_a8a732b1ae7a,need,need_v_1,F,2,F
opt_q_5_put_v_1_meaning_a8a732b1ae7a_3,q_5_put_v_1_meaning_a8a732b1ae7a,put,put_v_1,T,3,F
opt_q_5_put_v_1_meaning_a8a732b1ae7a_4,q_5_put_v_1_meaning_a8a732b1ae7a,rent,rent_v_1,F,4,F
opt_q_5_put_v_1_context_d7ea36502e34_1,q_5_put_v_1_context_d7ea36502e34,租用；租住,rent_v_1,F,1,F
opt_q_5_put_v_1_context_d7ea36502e34_2,q_5_put_v_1_context_d7ea36502e34,需要,need_v_1,F,2,F
opt_q_5_put_v_1_context_d7ea36502e34_3,q_5_put_v_1_context_d7ea36502e34,放；置于,put_v_1,T,3,F
opt_q_5_put_v_1_context_d7ea36502e34_4,q_5_put_v_1_context_d7ea36502e34,打开,open_v_1,F,4,F
opt_q_5_keep_v_1_meaning_692f826c49f5_1,q_5_keep_v_1_meaning_692f826c49f5,put,put_v_1,F,1,F
opt_q_5_keep_v_1_meaning_692f826c49f5_2,q_5_keep_v_1_meaning_692f826c49f5,keep,keep_v_1,T,2,F
opt_q_5_keep_v_1_meaning_692f826c49f5_3,q_5_keep_v_1_meaning_692f826c49f5,carry,carry_v_1,F,3,F
opt_q_5_keep_v_1_meaning_692f826c49f5_4,q_5_keep_v_1_meaning_692f826c49f5,repair,repair_v_1,F,4,F
opt_q_5_keep_v_1_context_fb04d6cd8ac3_1,q_5_keep_v_1_context_fb04d6cd8ac3,存放；保存,keep_v_1,T,1,F
opt_q_5_keep_v_1_context_fb04d6cd8ac3_2,q_5_keep_v_1_context_fb04d6cd8ac3,搬；携带,carry_v_1,F,2,F
opt_q_5_keep_v_1_context_fb04d6cd8ac3_3,q_5_keep_v_1_context_fb04d6cd8ac3,修理,repair_v_1,F,3,F
opt_q_5_keep_v_1_context_fb04d6cd8ac3_4,q_5_keep_v_1_context_fb04d6cd8ac3,放；置于,put_v_1,F,4,F
opt_q_5_clean_v_1_meaning_1b2c5aad0a3e_1,q_5_clean_v_1_meaning_1b2c5aad0a3e,keep,keep_v_1,F,1,F
opt_q_5_clean_v_1_meaning_1b2c5aad0a3e_2,q_5_clean_v_1_meaning_1b2c5aad0a3e,clean,clean_v_1,T,2,F
opt_q_5_clean_v_1_meaning_1b2c5aad0a3e_3,q_5_clean_v_1_meaning_1b2c5aad0a3e,own,own_v_1,F,3,F
opt_q_5_clean_v_1_meaning_1b2c5aad0a3e_4,q_5_clean_v_1_meaning_1b2c5aad0a3e,use,use_v_1,F,4,F
opt_q_5_clean_v_1_context_683917613017_1,q_5_clean_v_1_context_683917613017,拥有,own_v_1,F,1,F
opt_q_5_clean_v_1_context_683917613017_2,q_5_clean_v_1_context_683917613017,使用,use_v_1,F,2,F
opt_q_5_clean_v_1_context_683917613017_3,q_5_clean_v_1_context_683917613017,存放；保存,keep_v_1,F,3,F
opt_q_5_clean_v_1_context_683917613017_4,q_5_clean_v_1_context_683917613017,清洁；打扫,clean_v_1,T,4,F
opt_q_5_pan_n_1_meaning_ffd2d49c7005_1,q_5_pan_n_1_meaning_ffd2d49c7005,phone,phone_n_1,F,1,F
opt_q_5_pan_n_1_meaning_ffd2d49c7005_2,q_5_pan_n_1_meaning_ffd2d49c7005,electricity,electricity_n_1,F,2,F
opt_q_5_pan_n_1_meaning_ffd2d49c7005_3,q_5_pan_n_1_meaning_ffd2d49c7005,oven,oven_n_1,F,3,F
opt_q_5_pan_n_1_meaning_ffd2d49c7005_4,q_5_pan_n_1_meaning_ffd2d49c7005,pan,pan_n_1,T,4,F
opt_q_5_pan_n_1_context_7b752be2b356_1,q_5_pan_n_1_context_7b752be2b356,电话；手机,phone_n_1,F,1,F
opt_q_5_pan_n_1_context_7b752be2b356_2,q_5_pan_n_1_context_7b752be2b356,烤箱,oven_n_1,F,2,F
opt_q_5_pan_n_1_context_7b752be2b356_3,q_5_pan_n_1_context_7b752be2b356,平底锅,pan_n_1,T,3,F
opt_q_5_pan_n_1_context_7b752be2b356_4,q_5_pan_n_1_context_7b752be2b356,电；电力,electricity_n_1,F,4,F
opt_q_5_open_v_1_meaning_a3fa54d73ab1_1,q_5_open_v_1_meaning_a3fa54d73ab1,open,open_v_1,T,1,F
opt_q_5_open_v_1_meaning_a3fa54d73ab1_2,q_5_open_v_1_meaning_a3fa54d73ab1,move,move_v_1,F,2,F
opt_q_5_open_v_1_meaning_a3fa54d73ab1_3,q_5_open_v_1_meaning_a3fa54d73ab1,use,use_v_1,F,3,F
opt_q_5_open_v_1_meaning_a3fa54d73ab1_4,q_5_open_v_1_meaning_a3fa54d73ab1,wash,wash_v_1,F,4,F
opt_q_5_open_v_1_context_2683b8a00f76_1,q_5_open_v_1_context_2683b8a00f76,移动；搬动,move_v_1,F,1,F
opt_q_5_open_v_1_context_2683b8a00f76_2,q_5_open_v_1_context_2683b8a00f76,打开,open_v_1,T,2,F
opt_q_5_open_v_1_context_2683b8a00f76_3,q_5_open_v_1_context_2683b8a00f76,洗；清洗,wash_v_1,F,3,F
opt_q_5_open_v_1_context_2683b8a00f76_4,q_5_open_v_1_context_2683b8a00f76,使用,use_v_1,F,4,F
opt_q_5_soap_n_1_meaning_81bb1f0b8d11_1,q_5_soap_n_1_meaning_81bb1f0b8d11,soap,soap_n_1,T,1,F
opt_q_5_soap_n_1_meaning_81bb1f0b8d11_2,q_5_soap_n_1_meaning_81bb1f0b8d11,pan,pan_n_1,F,2,F
opt_q_5_soap_n_1_meaning_81bb1f0b8d11_3,q_5_soap_n_1_meaning_81bb1f0b8d11,knife,knife_n_1,F,3,F
opt_q_5_soap_n_1_meaning_81bb1f0b8d11_4,q_5_soap_n_1_meaning_81bb1f0b8d11,clock,clock_n_1,F,4,F
opt_q_5_soap_n_1_context_95c63d1dabec_1,q_5_soap_n_1_context_95c63d1dabec,刀；小刀,knife_n_1,F,1,F
opt_q_5_soap_n_1_context_95c63d1dabec_2,q_5_soap_n_1_context_95c63d1dabec,肥皂,soap_n_1,T,2,F
opt_q_5_soap_n_1_context_95c63d1dabec_3,q_5_soap_n_1_context_95c63d1dabec,平底锅,pan_n_1,F,3,F
opt_q_5_soap_n_1_context_95c63d1dabec_4,q_5_soap_n_1_context_95c63d1dabec,时钟,clock_n_1,F,4,F
opt_q_5_brush_n_1_meaning_19b8347ee67d_1,q_5_brush_n_1_meaning_19b8347ee67d,bowl,bowl_n_1,F,1,F
opt_q_5_brush_n_1_meaning_19b8347ee67d_2,q_5_brush_n_1_meaning_19b8347ee67d,box,box_n_1,F,2,F
opt_q_5_brush_n_1_meaning_19b8347ee67d_3,q_5_brush_n_1_meaning_19b8347ee67d,stove,stove_n_1,F,3,F
opt_q_5_brush_n_1_meaning_19b8347ee67d_4,q_5_brush_n_1_meaning_19b8347ee67d,brush,brush_n_1,T,4,F
opt_q_5_brush_n_1_context_dc803df67fc8_1,q_5_brush_n_1_context_dc803df67fc8,炉灶,stove_n_1,F,1,F
opt_q_5_brush_n_1_context_dc803df67fc8_2,q_5_brush_n_1_context_dc803df67fc8,碗,bowl_n_1,F,2,F
opt_q_5_brush_n_1_context_dc803df67fc8_3,q_5_brush_n_1_context_dc803df67fc8,刷子,brush_n_1,T,3,F
opt_q_5_brush_n_1_context_dc803df67fc8_4,q_5_brush_n_1_context_dc803df67fc8,盒子；箱子,box_n_1,F,4,F
opt_q_5_fridge_n_1_meaning_6cee62b094d8_1,q_5_fridge_n_1_meaning_6cee62b094d8,fridge,fridge_n_1,T,1,F
opt_q_5_fridge_n_1_meaning_6cee62b094d8_2,q_5_fridge_n_1_meaning_6cee62b094d8,pan,pan_n_1,F,2,F
opt_q_5_fridge_n_1_meaning_6cee62b094d8_3,q_5_fridge_n_1_meaning_6cee62b094d8,phone,phone_n_1,F,3,F
opt_q_5_fridge_n_1_meaning_6cee62b094d8_4,q_5_fridge_n_1_meaning_6cee62b094d8,oven,oven_n_1,F,4,F
opt_q_5_fridge_n_1_context_056d1635b5cf_1,q_5_fridge_n_1_context_056d1635b5cf,电话；手机,phone_n_1,F,1,F
opt_q_5_fridge_n_1_context_056d1635b5cf_2,q_5_fridge_n_1_context_056d1635b5cf,冰箱,fridge_n_1,T,2,F
opt_q_5_fridge_n_1_context_056d1635b5cf_3,q_5_fridge_n_1_context_056d1635b5cf,烤箱,oven_n_1,F,3,F
opt_q_5_fridge_n_1_context_056d1635b5cf_4,q_5_fridge_n_1_context_056d1635b5cf,平底锅,pan_n_1,F,4,F
opt_q_5_use_v_1_meaning_655d73ea0c5c_1,q_5_use_v_1_meaning_655d73ea0c5c,wash,wash_v_1,F,1,F
opt_q_5_use_v_1_meaning_655d73ea0c5c_2,q_5_use_v_1_meaning_655d73ea0c5c,use,use_v_1,T,2,F
opt_q_5_use_v_1_meaning_655d73ea0c5c_3,q_5_use_v_1_meaning_655d73ea0c5c,repair,repair_v_1,F,3,F
opt_q_5_use_v_1_meaning_655d73ea0c5c_4,q_5_use_v_1_meaning_655d73ea0c5c,fix,fix_v_1,F,4,F
opt_q_5_use_v_1_context_14aa68b573d8_1,q_5_use_v_1_context_14aa68b573d8,修理,repair_v_1,F,1,F
opt_q_5_use_v_1_context_14aa68b573d8_2,q_5_use_v_1_context_14aa68b573d8,修理；修好,fix_v_1,F,2,F
opt_q_5_use_v_1_context_14aa68b573d8_3,q_5_use_v_1_context_14aa68b573d8,使用,use_v_1,T,3,F
opt_q_5_use_v_1_context_14aa68b573d8_4,q_5_use_v_1_context_14aa68b573d8,洗；清洗,wash_v_1,F,4,F
opt_q_5_need_v_1_meaning_4f75dabe618d_1,q_5_need_v_1_meaning_4f75dabe618d,rent,rent_v_1,F,1,F
opt_q_5_need_v_1_meaning_4f75dabe618d_2,q_5_need_v_1_meaning_4f75dabe618d,own,own_v_1,F,2,F
opt_q_5_need_v_1_meaning_4f75dabe618d_3,q_5_need_v_1_meaning_4f75dabe618d,carry,carry_v_1,F,3,F
opt_q_5_need_v_1_meaning_4f75dabe618d_4,q_5_need_v_1_meaning_4f75dabe618d,need,need_v_1,T,4,F
opt_q_5_need_v_1_context_d1cdd7d4bbbb_1,q_5_need_v_1_context_d1cdd7d4bbbb,搬；携带,carry_v_1,F,1,F
opt_q_5_need_v_1_context_d1cdd7d4bbbb_2,q_5_need_v_1_context_d1cdd7d4bbbb,租用；租住,rent_v_1,F,2,F
opt_q_5_need_v_1_context_d1cdd7d4bbbb_3,q_5_need_v_1_context_d1cdd7d4bbbb,拥有,own_v_1,F,3,F
opt_q_5_need_v_1_context_d1cdd7d4bbbb_4,q_5_need_v_1_context_d1cdd7d4bbbb,需要,need_v_1,T,4,F
opt_q_5_water_n_1_meaning_738b69b433b4_1,q_5_water_n_1_meaning_738b69b433b4,water,water_n_1,T,1,F
opt_q_5_water_n_1_meaning_738b69b433b4_2,q_5_water_n_1_meaning_738b69b433b4,object,object_n_1,F,2,F
opt_q_5_water_n_1_meaning_738b69b433b4_3,q_5_water_n_1_meaning_738b69b433b4,electricity,electricity_n_1,F,3,F
opt_q_5_water_n_1_meaning_738b69b433b4_4,q_5_water_n_1_meaning_738b69b433b4,bag,bag_n_1,F,4,F
opt_q_5_water_n_1_context_1177b8ad3de0_1,q_5_water_n_1_context_1177b8ad3de0,电；电力,electricity_n_1,F,1,F
opt_q_5_water_n_1_context_1177b8ad3de0_2,q_5_water_n_1_context_1177b8ad3de0,水,water_n_1,T,2,F
opt_q_5_water_n_1_context_1177b8ad3de0_3,q_5_water_n_1_context_1177b8ad3de0,物体；物品,object_n_1,F,3,F
opt_q_5_water_n_1_context_1177b8ad3de0_4,q_5_water_n_1_context_1177b8ad3de0,袋子；包,bag_n_1,F,4,F
opt_q_5_wash_v_1_meaning_a309b66ccb30_1,q_5_wash_v_1_meaning_a309b66ccb30,cook,cook_v_1,F,1,F
opt_q_5_wash_v_1_meaning_a309b66ccb30_2,q_5_wash_v_1_meaning_a309b66ccb30,use,use_v_1,F,2,F
opt_q_5_wash_v_1_meaning_a309b66ccb30_3,q_5_wash_v_1_meaning_a309b66ccb30,wash,wash_v_1,T,3,F
opt_q_5_wash_v_1_meaning_a309b66ccb30_4,q_5_wash_v_1_meaning_a309b66ccb30,carry,carry_v_1,F,4,F
opt_q_5_wash_v_1_context_a3ef3dd65dbb_1,q_5_wash_v_1_context_a3ef3dd65dbb,洗；清洗,wash_v_1,T,1,F
opt_q_5_wash_v_1_context_a3ef3dd65dbb_2,q_5_wash_v_1_context_a3ef3dd65dbb,使用,use_v_1,F,2,F
opt_q_5_wash_v_1_context_a3ef3dd65dbb_3,q_5_wash_v_1_context_a3ef3dd65dbb,搬；携带,carry_v_1,F,3,F
opt_q_5_wash_v_1_context_a3ef3dd65dbb_4,q_5_wash_v_1_context_a3ef3dd65dbb,烹饪；做饭,cook_v_1,F,4,F
opt_q_5_cook_v_1_meaning_4a9f51513f3c_1,q_5_cook_v_1_meaning_4a9f51513f3c,cook,cook_v_1,T,1,F
opt_q_5_cook_v_1_meaning_4a9f51513f3c_2,q_5_cook_v_1_meaning_4a9f51513f3c,need,need_v_1,F,2,F
opt_q_5_cook_v_1_meaning_4a9f51513f3c_3,q_5_cook_v_1_meaning_4a9f51513f3c,clean,clean_v_1,F,3,F
opt_q_5_cook_v_1_meaning_4a9f51513f3c_4,q_5_cook_v_1_meaning_4a9f51513f3c,use,use_v_1,F,4,F
opt_q_5_cook_v_1_context_5b13ef620eff_1,q_5_cook_v_1_context_5b13ef620eff,烹饪；做饭,cook_v_1,T,1,F
opt_q_5_cook_v_1_context_5b13ef620eff_2,q_5_cook_v_1_context_5b13ef620eff,使用,use_v_1,F,2,F
opt_q_5_cook_v_1_context_5b13ef620eff_3,q_5_cook_v_1_context_5b13ef620eff,需要,need_v_1,F,3,F
opt_q_5_cook_v_1_context_5b13ef620eff_4,q_5_cook_v_1_context_5b13ef620eff,清洁；打扫,clean_v_1,F,4,F
opt_q_5_oven_n_1_meaning_662b11a88993_1,q_5_oven_n_1_meaning_662b11a88993,cup,cup_n_1,F,1,F
opt_q_5_oven_n_1_meaning_662b11a88993_2,q_5_oven_n_1_meaning_662b11a88993,box,box_n_1,F,2,F
opt_q_5_oven_n_1_meaning_662b11a88993_3,q_5_oven_n_1_meaning_662b11a88993,oven,oven_n_1,T,3,F
opt_q_5_oven_n_1_meaning_662b11a88993_4,q_5_oven_n_1_meaning_662b11a88993,dish,dish_n_1,F,4,F
opt_q_5_oven_n_1_context_bd3361035975_1,q_5_oven_n_1_context_bd3361035975,盘；碟,dish_n_1,F,1,F
opt_q_5_oven_n_1_context_bd3361035975_2,q_5_oven_n_1_context_bd3361035975,烤箱,oven_n_1,T,2,F
opt_q_5_oven_n_1_context_bd3361035975_3,q_5_oven_n_1_context_bd3361035975,杯子,cup_n_1,F,3,F
opt_q_5_oven_n_1_context_bd3361035975_4,q_5_oven_n_1_context_bd3361035975,盒子；箱子,box_n_1,F,4,F
opt_q_5_move_v_1_meaning_296e9c9f02dc_1,q_5_move_v_1_meaning_296e9c9f02dc,move,move_v_1,T,1,F
opt_q_5_move_v_1_meaning_296e9c9f02dc_2,q_5_move_v_1_meaning_296e9c9f02dc,own,own_v_1,F,2,F
opt_q_5_move_v_1_meaning_296e9c9f02dc_3,q_5_move_v_1_meaning_296e9c9f02dc,wash,wash_v_1,F,3,F
opt_q_5_move_v_1_meaning_296e9c9f02dc_4,q_5_move_v_1_meaning_296e9c9f02dc,keep,keep_v_1,F,4,F
opt_q_5_move_v_1_context_fb7fb2cbb3df_1,q_5_move_v_1_context_fb7fb2cbb3df,移动；搬动,move_v_1,T,1,F
opt_q_5_move_v_1_context_fb7fb2cbb3df_2,q_5_move_v_1_context_fb7fb2cbb3df,拥有,own_v_1,F,2,F
opt_q_5_move_v_1_context_fb7fb2cbb3df_3,q_5_move_v_1_context_fb7fb2cbb3df,存放；保存,keep_v_1,F,3,F
opt_q_5_move_v_1_context_fb7fb2cbb3df_4,q_5_move_v_1_context_fb7fb2cbb3df,洗；清洗,wash_v_1,F,4,F
opt_q_5_own_v_1_meaning_e8ed4568c64f_1,q_5_own_v_1_meaning_e8ed4568c64f,wash,wash_v_1,F,1,F
opt_q_5_own_v_1_meaning_e8ed4568c64f_2,q_5_own_v_1_meaning_e8ed4568c64f,own,own_v_1,T,2,F
opt_q_5_own_v_1_meaning_e8ed4568c64f_3,q_5_own_v_1_meaning_e8ed4568c64f,repair,repair_v_1,F,3,F
opt_q_5_own_v_1_meaning_e8ed4568c64f_4,q_5_own_v_1_meaning_e8ed4568c64f,carry,carry_v_1,F,4,F
opt_q_5_own_v_1_context_45b58e210018_1,q_5_own_v_1_context_45b58e210018,洗；清洗,wash_v_1,F,1,F
opt_q_5_own_v_1_context_45b58e210018_2,q_5_own_v_1_context_45b58e210018,搬；携带,carry_v_1,F,2,F
opt_q_5_own_v_1_context_45b58e210018_3,q_5_own_v_1_context_45b58e210018,拥有,own_v_1,T,3,F
opt_q_5_own_v_1_context_45b58e210018_4,q_5_own_v_1_context_45b58e210018,修理,repair_v_1,F,4,F
opt_q_5_repair_v_1_meaning_a8bc41487a85_1,q_5_repair_v_1_meaning_a8bc41487a85,repair,repair_v_1,T,1,F
opt_q_5_repair_v_1_meaning_a8bc41487a85_2,q_5_repair_v_1_meaning_a8bc41487a85,wash,wash_v_1,F,2,F
opt_q_5_repair_v_1_meaning_a8bc41487a85_3,q_5_repair_v_1_meaning_a8bc41487a85,keep,keep_v_1,F,3,F
opt_q_5_repair_v_1_meaning_a8bc41487a85_4,q_5_repair_v_1_meaning_a8bc41487a85,open,open_v_1,F,4,F
opt_q_5_repair_v_1_context_ec5f4406f489_1,q_5_repair_v_1_context_ec5f4406f489,打开,open_v_1,F,1,F
opt_q_5_repair_v_1_context_ec5f4406f489_2,q_5_repair_v_1_context_ec5f4406f489,洗；清洗,wash_v_1,F,2,F
opt_q_5_repair_v_1_context_ec5f4406f489_3,q_5_repair_v_1_context_ec5f4406f489,修理,repair_v_1,T,3,F
opt_q_5_repair_v_1_context_ec5f4406f489_4,q_5_repair_v_1_context_ec5f4406f489,存放；保存,keep_v_1,F,4,F
opt_q_5_electricity_n_1_meaning_c0c5ef62334f_1,q_5_electricity_n_1_meaning_c0c5ef62334f,pan,pan_n_1,F,1,F
opt_q_5_electricity_n_1_meaning_c0c5ef62334f_2,q_5_electricity_n_1_meaning_c0c5ef62334f,stove,stove_n_1,F,2,F
opt_q_5_electricity_n_1_meaning_c0c5ef62334f_3,q_5_electricity_n_1_meaning_c0c5ef62334f,electricity,electricity_n_1,T,3,F
opt_q_5_electricity_n_1_meaning_c0c5ef62334f_4,q_5_electricity_n_1_meaning_c0c5ef62334f,bottle,bottle_n_1,F,4,F
opt_q_5_electricity_n_1_context_c301bc217b93_1,q_5_electricity_n_1_context_c301bc217b93,平底锅,pan_n_1,F,1,F
opt_q_5_electricity_n_1_context_c301bc217b93_2,q_5_electricity_n_1_context_c301bc217b93,炉灶,stove_n_1,F,2,F
opt_q_5_electricity_n_1_context_c301bc217b93_3,q_5_electricity_n_1_context_c301bc217b93,瓶子,bottle_n_1,F,3,F
opt_q_5_electricity_n_1_context_c301bc217b93_4,q_5_electricity_n_1_context_c301bc217b93,电；电力,electricity_n_1,T,4,F
opt_q_5_fix_v_1_meaning_5e9eac3324b9_1,q_5_fix_v_1_meaning_5e9eac3324b9,repair,repair_v_1,F,1,F
opt_q_5_fix_v_1_meaning_5e9eac3324b9_2,q_5_fix_v_1_meaning_5e9eac3324b9,put,put_v_1,F,2,F
opt_q_5_fix_v_1_meaning_5e9eac3324b9_3,q_5_fix_v_1_meaning_5e9eac3324b9,fix,fix_v_1,T,3,F
opt_q_5_fix_v_1_meaning_5e9eac3324b9_4,q_5_fix_v_1_meaning_5e9eac3324b9,rent,rent_v_1,F,4,F
opt_q_5_fix_v_1_context_bcd31a414b6b_1,q_5_fix_v_1_context_bcd31a414b6b,放；置于,put_v_1,F,1,F
opt_q_5_fix_v_1_context_bcd31a414b6b_2,q_5_fix_v_1_context_bcd31a414b6b,租用；租住,rent_v_1,F,2,F
opt_q_5_fix_v_1_context_bcd31a414b6b_3,q_5_fix_v_1_context_bcd31a414b6b,修理；修好,fix_v_1,T,3,F
opt_q_5_fix_v_1_context_bcd31a414b6b_4,q_5_fix_v_1_context_bcd31a414b6b,修理,repair_v_1,F,4,F
opt_q_5_basket_n_1_meaning_800233e3465b_1,q_5_basket_n_1_meaning_800233e3465b,basket,basket_n_1,T,1,F
opt_q_5_basket_n_1_meaning_800233e3465b_2,q_5_basket_n_1_meaning_800233e3465b,brush,brush_n_1,F,2,F
opt_q_5_basket_n_1_meaning_800233e3465b_3,q_5_basket_n_1_meaning_800233e3465b,bottle,bottle_n_1,F,3,F
