question_id,sense_id,level_number,question_type_id,type_code,example_id,prompt_hint,stem,correct_answer,translation_zh,difficulty,expected_time_ms,is_active,generation_version,human_review,review_status,is_context_hint,context_for_multiple_meaning
q_5_bowl_n_1_context_75580e77e7ca,bowl_n_1,5,2,2,ex_bowl_n_1_1,根据句子选择目标单词的完整中文释义。,"He ate soup from a large bowl.

句中“bowl”是什么意思？",bowl,他用一个大碗喝汤。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_bowl_n_1_spelling_b5436b657cdc,bowl_n_1,5,1,1,ex_bowl_n_1_2,Complete the word using the first-letter hint.,The fruit b___ is on the kitchen table.,bowl,水果碗在厨房桌上。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_bowl_n_1_cloze_1968e5e1bee0,bowl_n_1,5,3,3,ex_bowl_n_1_1,碗,He ate soup from a large ______.,bowl,他用一个大碗喝汤。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_clock_n_1_meaning_3d191d226cfc,clock_n_1,5,2,2,,Choose the word that matches the meaning.,"an instrument for measuring and showing time, in a room, on the wall of a building or on a computer screen (not worn or carried like a watch)",clock,时钟,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_clock_n_1_context_ce0b65597692,clock_n_1,5,2,2,ex_clock_n_1_1,根据句子选择目标单词的完整中文释义。,"The wall clock shows eight thirty.

句中“clock”是什么意思？",clock,墙上的时钟显示八点半。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_clock_n_1_spelling_aece7b117ad2,clock_n_1,5,1,1,ex_clock_n_1_2,Complete the word using the first-letter hint.,A small c____ stands beside the bed.,clock,床边放着一个小时钟。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_clock_n_1_cloze_13775684cb30,clock_n_1,5,3,3,ex_clock_n_1_1,时钟,The wall ______ shows eight thirty.,clock,墙上的时钟显示八点半。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_towel_n_1_meaning_06c17ea2f0c7,towel_n_1,5,2,2,,Choose the word that matches the meaning.,"piece of cloth or paper used for drying things, especially your body",towel,毛巾,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_towel_n_1_context_c4e965ade73a,towel_n_1,5,2,2,ex_towel_n_1_1,根据句子选择目标单词的完整中文释义。,"Dry your hands with this towel.

句中“towel”是什么意思？",towel,用这条毛巾擦干手。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_towel_n_1_spelling_43933ae557a7,towel_n_1,5,1,1,ex_towel_n_1_2,Complete the word using the first-letter hint.,She hung the wet t____ in the bathroom.,towel,她把湿毛巾挂在浴室里。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_towel_n_1_cloze_aaee1bc97a83,towel_n_1,5,3,3,ex_towel_n_1_1,毛巾,Dry your hands with this ______.,towel,用这条毛巾擦干手。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_spoon_n_1_meaning_b15d2e922f24,spoon_n_1,5,2,2,,Choose the word that matches the meaning.,"tool that has a handle with a shallow bowl at the end, used for mixing, serving and eating food",spoon,勺子；汤匙,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_spoon_n_1_context_4abcd9e86589,spoon_n_1,5,2,2,ex_spoon_n_1_1,根据句子选择目标单词的完整中文释义。,"Use a spoon to eat the soup.

句中“spoon”是什么意思？",spoon,用勺子喝汤。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_spoon_n_1_spelling_2bc83f4f83b4,spoon_n_1,5,1,1,ex_spoon_n_1_2,Complete the word using the first-letter hint.,He put a clean s____ beside the bowl.,spoon,他把一把干净的勺子放在碗旁边。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_spoon_n_1_cloze_991e3623558d,spoon_n_1,5,3,3,ex_spoon_n_1_1,勺子；汤匙,Use a ______ to eat the soup.,spoon,用勺子喝汤。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_carry_v_1_meaning_e0e63237665d,carry_v_1,5,2,2,,Choose the word that matches the meaning.,to support the weight of somebody/something and take them or it from place to place; to take somebody/something from one place to another,carry,搬；携带,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_carry_v_1_context_7137eb824658,carry_v_1,5,2,2,ex_carry_v_1_1,根据句子选择目标单词的完整中文释义。,"Please carry this box into the kitchen.

句中“carry”是什么意思？",carry,请把这个箱子搬进厨房。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_carry_v_1_spelling_b6e9a0bd73e8,carry_v_1,5,1,1,ex_carry_v_1_2,Complete the word using the first-letter hint.,She can c____ the baby safely.,carry,她可以安全地抱着婴儿。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_carry_v_1_cloze_c1bf1e73885d,carry_v_1,5,3,3,ex_carry_v_1_1,搬；携带,Please ______ this box into the kitchen.,carry,请把这个箱子搬进厨房。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_fork_n_1_meaning_378e1fc54b2d,fork_n_1,5,2,2,,Choose the word that matches the meaning.,"tool with a handle and three or four sharp points (called prongs), used for picking up and eating food",fork,叉子,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_fork_n_1_context_186f09f7fcd7,fork_n_1,5,2,2,ex_fork_n_1_1,根据句子选择目标单词的完整中文释义。,"Use a fork to eat the vegetables.

句中“fork”是什么意思？",fork,用叉子吃蔬菜。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_fork_n_1_spelling_cf4d393970bb,fork_n_1,5,1,1,ex_fork_n_1_2,Complete the word using the first-letter hint.,The f___ is beside the plate.,fork,叉子在盘子旁边。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_fork_n_1_cloze_0ddb8f800e3e,fork_n_1,5,3,3,ex_fork_n_1_1,叉子,Use a ______ to eat the vegetables.,fork,用叉子吃蔬菜。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_pot_n_1_meaning_e42c92cc2537,pot_n_1,5,2,2,,Choose the word that matches the meaning.,deep round container used for cooking things in,pot,锅,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_pot_n_1_context_64fa583c19c9,pot_n_1,5,2,2,ex_pot_n_1_1,根据句子选择目标单词的完整中文释义。,"The soup is cooking in a large pot.

句中“pot”是什么意思？",pot,汤正在一个大锅里煮。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_pot_n_1_spelling_e70e145ce77e,pot_n_1,5,1,1,ex_pot_n_1_2,Complete the word using the first-letter hint.,She put the p___ on the stove.,pot,她把锅放在炉灶上。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_pot_n_1_cloze_b3ffa0a5842d,pot_n_1,5,3,3,ex_pot_n_1_1,锅,The soup is cooking in a large ______.,pot,汤正在一个大锅里煮。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_put_v_1_meaning_a8a732b1ae7a,put_v_1,5,2,2,,Choose the word that matches the meaning.,to move something into a particular place or position,put,放；置于,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_put_v_1_context_d7ea36502e34,put_v_1,5,2,2,ex_put_v_1_1,根据句子选择目标单词的完整中文释义。,"Put the clean cups in the cabinet.

句中“put”是什么意思？",put,把干净的杯子放进橱柜。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_put_v_1_spelling_fe0d9cbb4226,put_v_1,5,1,1,ex_put_v_1_2,Complete the word using the first-letter hint.,Please p___ your bag beside the door.,put,请把包放在门边。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_put_v_1_cloze_610cf9dd0616,put_v_1,5,3,3,ex_put_v_1_1,放；置于,______ the clean cups in the cabinet.,put,把干净的杯子放进橱柜。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_keep_v_1_meaning_692f826c49f5,keep_v_1,5,2,2,,Choose the word that matches the meaning.,to store something in a particular place or condition,keep,存放；保存,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_keep_v_1_context_fb04d6cd8ac3,keep_v_1,5,2,2,ex_keep_v_1_1,根据句子选择目标单词的完整中文释义。,"Keep the milk in the refrigerator.

句中“keep”是什么意思？",keep,把牛奶保存在冰箱里。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_keep_v_1_spelling_5ea14a806e50,keep_v_1,5,1,1,ex_keep_v_1_2,Complete the word using the first-letter hint.,I k___ important papers in this drawer.,keep,我把重要文件保存在这个抽屉里。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_keep_v_1_cloze_9d91d6820a1d,keep_v_1,5,3,3,ex_keep_v_1_1,存放；保存,______ the milk in the refrigerator.,keep,把牛奶保存在冰箱里。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_clean_v_1_meaning_1b2c5aad0a3e,clean_v_1,5,2,2,,Choose the word that matches the meaning.,to remove the dirt or dust from something,clean,清洁；打扫,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_clean_v_1_context_683917613017,clean_v_1,5,2,2,ex_clean_v_1_1,根据句子选择目标单词的完整中文释义。,"We clean the kitchen every evening.

句中“clean”是什么意思？",clean,我们每天晚上打扫厨房。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_clean_v_1_spelling_76f9bda93f08,clean_v_1,5,1,1,ex_clean_v_1_2,Complete the word using the first-letter hint.,Please c____ the table after dinner.,clean,晚饭后请清理桌子。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_clean_v_1_cloze_9841e6b62d7f,clean_v_1,5,3,3,ex_clean_v_1_1,清洁；打扫,We ______ the kitchen every evening.,clean,我们每天晚上打扫厨房。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_pan_n_1_meaning_ffd2d49c7005,pan_n_1,5,2,2,,Choose the word that matches the meaning.,a wide metal container used for cooking food,pan,平底锅,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_pan_n_1_context_7b752be2b356,pan_n_1,5,2,2,ex_pan_n_1_1,根据句子选择目标单词的完整中文释义。,"Heat the oil in a large pan.

句中“pan”是什么意思？",pan,在一个大平底锅里加热油。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_pan_n_1_spelling_29ed8f821550,pan_n_1,5,1,1,ex_pan_n_1_2,Complete the word using the first-letter hint.,She cooked the eggs in a p___.,pan,她用平底锅煎鸡蛋。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_pan_n_1_cloze_6ae94ad4cb1f,pan_n_1,5,3,3,ex_pan_n_1_1,平底锅,Heat the oil in a large ______.,pan,在一个大平底锅里加热油。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_open_v_1_meaning_a3fa54d73ab1,open_v_1,5,2,2,,Choose the word that matches the meaning.,"to move a door, window, lid, etc. into a position that is no longer closed; to get into this position",open,打开,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_open_v_1_context_2683b8a00f76,open_v_1,5,2,2,ex_open_v_1_1,根据句子选择目标单词的完整中文释义。,"Open the window for some fresh air.

句中“open”是什么意思？",open,打开窗户让新鲜空气进来。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_open_v_1_spelling_27123ef0ef8c,open_v_1,5,1,1,ex_open_v_1_2,Complete the word using the first-letter hint.,Please o___ the box carefully.,open,请小心打开箱子。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_open_v_1_cloze_d1812185a1e6,open_v_1,5,3,3,ex_open_v_1_1,打开,______ the window for some fresh air.,open,打开窗户让新鲜空气进来。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_soap_n_1_meaning_81bb1f0b8d11,soap_n_1,5,2,2,,Choose the word that matches the meaning.,substance that you use with water for washing your body,soap,肥皂,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_soap_n_1_context_95c63d1dabec,soap_n_1,5,2,2,ex_soap_n_1_1,根据句子选择目标单词的完整中文释义。,"Wash your hands with soap and water.

句中“soap”是什么意思？",soap,用肥皂和水洗手。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_soap_n_1_spelling_11d283091a97,soap_n_1,5,1,1,ex_soap_n_1_2,Complete the word using the first-letter hint.,The s___ is beside the bathroom sink.,soap,肥皂在浴室洗手池旁边。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_soap_n_1_cloze_80e8f7d01760,soap_n_1,5,3,3,ex_soap_n_1_1,肥皂,Wash your hands with ______ and water.,soap,用肥皂和水洗手。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_brush_n_1_meaning_19b8347ee67d,brush_n_1,5,2,2,,Choose the word that matches the meaning.,"an object made of short stiff hairs (called bristles) or wires set in a block of wood or plastic, usually attached to a handle. Brushes are used for many different jobs, such as cleaning, painting and tidying your hair.",brush,刷子,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_brush_n_1_context_dc803df67fc8,brush_n_1,5,2,2,ex_brush_n_1_1,根据句子选择目标单词的完整中文释义。,"Use this brush to clean the floor.

句中“brush”是什么意思？",brush,用这把刷子清洁地板。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_brush_n_1_spelling_4e5d35792ff9,brush_n_1,5,1,1,ex_brush_n_1_2,Complete the word using the first-letter hint.,Her hair b____ is inside the drawer.,brush,她的发刷在抽屉里。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_brush_n_1_cloze_53a87ad3ec03,brush_n_1,5,3,3,ex_brush_n_1_1,刷子,Use this ______ to clean the floor.,brush,用这把刷子清洁地板。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_fridge_n_1_meaning_6cee62b094d8,fridge_n_1,5,2,2,,Choose the word that matches the meaning.,piece of electrical equipment in which food is kept cold so that it stays fresh,fridge,冰箱,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_fridge_n_1_context_056d1635b5cf,fridge_n_1,5,2,2,ex_fridge_n_1_1,根据句子选择目标单词的完整中文释义。,"The juice is in the fridge.

句中“fridge”是什么意思？",fridge,果汁在冰箱里。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_fridge_n_1_spelling_bdb741a49396,fridge_n_1,5,1,1,ex_fridge_n_1_2,Complete the word using the first-letter hint.,Please clean the f_____ this weekend.,fridge,请这个周末清洁冰箱。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_fridge_n_1_cloze_4b2278c11938,fridge_n_1,5,3,3,ex_fridge_n_1_1,冰箱,The juice is in the ______.,fridge,果汁在冰箱里。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_use_v_1_meaning_655d73ea0c5c,use_v_1,5,2,2,,Choose the word that matches the meaning.,"to do something with a machine, a method, an object, etc. for a particular purpose",use,使用,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_use_v_1_context_14aa68b573d8,use_v_1,5,2,2,ex_use_v_1_1,根据句子选择目标单词的完整中文释义。,"We use this knife to cut vegetables.

句中“use”是什么意思？",use,我们用这把刀切蔬菜。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_use_v_1_spelling_59f1923ed2a4,use_v_1,5,1,1,ex_use_v_1_2,Complete the word using the first-letter hint.,Please u___ a towel to dry the dishes.,use,请用毛巾擦干盘子。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_use_v_1_cloze_e73413ea3795,use_v_1,5,3,3,ex_use_v_1_1,使用,We ______ this knife to cut vegetables.,use,我们用这把刀切蔬菜。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_need_v_1_meaning_4f75dabe618d,need_v_1,5,2,2,,Choose the word that matches the meaning.,"to require something/somebody because they are essential or very important, not just because you would like to have them",need,需要,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_need_v_1_context_d1cdd7d4bbbb,need_v_1,5,2,2,ex_need_v_1_1,根据句子选择目标单词的完整中文释义。,"I need a key to open this door.

句中“need”是什么意思？",need,我需要钥匙打开这扇门。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_need_v_1_spelling_b26a5ab8aec7,need_v_1,5,1,1,ex_need_v_1_2,Complete the word using the first-letter hint.,Plants n___ water and light.,need,植物需要水和光。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_need_v_1_cloze_ef58f18c43d8,need_v_1,5,3,3,ex_need_v_1_1,需要,I ______ a key to open this door.,need,我需要钥匙打开这扇门。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_water_n_1_meaning_738b69b433b4,water_n_1,5,2,2,,Choose the word that matches the meaning.,"liquid without colour, smell or taste that falls as rain, is in lakes, rivers and seas, and is used for drinking, washing, etc.",water,水,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_water_n_1_context_1177b8ad3de0,water_n_1,5,2,2,ex_water_n_1_1,根据句子选择目标单词的完整中文释义。,"Drink plenty of water every day.

句中“water”是什么意思？",water,每天喝足够的水。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_water_n_1_spelling_921a0617f332,water_n_1,5,1,1,ex_water_n_1_2,Complete the word using the first-letter hint.,The bottle is full of cold w____.,water,瓶子里装满了冷水。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_water_n_1_cloze_d05d7cc0a92a,water_n_1,5,3,3,ex_water_n_1_1,水,Drink plenty of ______ every day.,water,每天喝足够的水。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_wash_v_1_meaning_a309b66ccb30,wash_v_1,5,2,2,,Choose the word that matches the meaning.,to make something/somebody clean using water and usually soap,wash,洗；清洗,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_wash_v_1_context_a3ef3dd65dbb,wash_v_1,5,2,2,ex_wash_v_1_1,根据句子选择目标单词的完整中文释义。,"Wash the cups after breakfast.

句中“wash”是什么意思？",wash,早餐后清洗杯子。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_wash_v_1_spelling_ea00478dc302,wash_v_1,5,1,1,ex_wash_v_1_2,Complete the word using the first-letter hint.,Please w___ your hands before cooking.,wash,做饭前请洗手。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_wash_v_1_cloze_05a268f74f3c,wash_v_1,5,3,3,ex_wash_v_1_1,洗；清洗,______ the cups after breakfast.,wash,早餐后清洗杯子。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_cook_v_1_meaning_4a9f51513f3c,cook_v_1,5,2,2,,Choose the word that matches the meaning.,"to prepare food by heating it, for example by boiling, baking or frying it",cook,烹饪；做饭,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_cook_v_1_context_5b13ef620eff,cook_v_1,5,2,2,ex_cook_v_1_1,根据句子选择目标单词的完整中文释义。,"My father likes to cook dinner.

句中“cook”是什么意思？",cook,我父亲喜欢做晚饭。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_5_cook_v_1_spelling_428328468970,cook_v_1,5,1,1,ex_cook_v_1_2,Complete the word using the first-letter hint.,We c___ vegetables in a large pot.,cook,我们用大锅煮蔬菜。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_5_cook_v_1_cloze_2a810b7c0380,cook_v_1,5,3,3,ex_cook_v_1_1,烹饪；做饭,My father likes to ______ dinner.,cook,我父亲喜欢做晚饭。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
